attachment_id	text	user_id	height	width	length	train
7fde2565-fdc7-4f9a-8f0c-c0e7b8c3d6d4	сомневаться	7c989fdb633be7453228f7c650097205	1920	1080	55.0	False
eaf9b07f-568c-4773-8f24-8d38344738e8	доброта	92c73dfa328525ab086ae872d6614f14	1920	1080	43.0	False
db6dae55-e3f8-4a7e-8ada-655789fcf018	смущенный	92c73dfa328525ab086ae872d6614f14	1920	1080	37.0	False
8baa2cd0-7a07-42fe-b426-b260fb80fd5d	безумно	92c73dfa328525ab086ae872d6614f14	1920	1080	42.0	False
19acd3d7-b1b4-4396-90a0-459ba736caff	страшный	92c73dfa328525ab086ae872d6614f14	1920	1080	42.0	False
848f92ee-bf3d-43c9-858d-34a6394f9f3d	доверять	92c73dfa328525ab086ae872d6614f14	1920	1080	45.0	False
50429b1e-a4fc-4c0d-bed4-42d2afb0712d	самоосознание	92c73dfa328525ab086ae872d6614f14	1920	1080	50.0	False
4443b880-3167-4177-82d1-13129172a8e3	влюбиться	92c73dfa328525ab086ae872d6614f14	1920	1080	38.0	False
54716596-979c-46c6-88a7-d60850a99c90	рыдать	92c73dfa328525ab086ae872d6614f14	1920	1080	56.0	False
8f6175aa-0b71-48f9-984b-d30c816c3dfc	позор	92c73dfa328525ab086ae872d6614f14	1920	1080	47.0	False
242a6990-7f4e-4ee4-b88f-d0b503c50d0f	страдание	92c73dfa328525ab086ae872d6614f14	1920	1080	55.0	False
7234c8ec-0e76-43e4-8e56-ef6b56efe02e	сомнение	92c73dfa328525ab086ae872d6614f14	1920	1080	50.0	False
9d80d9fa-e2f7-421e-a0dc-2b4d4c2e2352	благополучие	92c73dfa328525ab086ae872d6614f14	1920	1080	34.0	False
c04c486c-93e6-4364-967e-fc55cc9dae96	печаль	92c73dfa328525ab086ae872d6614f14	1920	1080	76.0	False
ed47966e-31be-4ff9-b7c1-9ab46e42e479	злой	92c73dfa328525ab086ae872d6614f14	1920	1080	66.0	False
634a60e6-e325-48db-81eb-e25725c66413	отчаяться	92c73dfa328525ab086ae872d6614f14	1920	1080	83.0	False
8e19e40c-ce81-4678-9467-f36f5e7e67bc	ненавидеть	92c73dfa328525ab086ae872d6614f14	1920	1080	45.0	False
c518bb57-7d0c-4f8d-b394-57ab5a816d1a	ожидать	92c73dfa328525ab086ae872d6614f14	1920	1080	33.0	False
4d736243-1072-4da1-bff0-6595eb7acc74	изношенный	92c73dfa328525ab086ae872d6614f14	1920	1080	66.0	False
eaa77da3-e35a-4155-87dd-5df8f43fc26d	влюбленный	92c73dfa328525ab086ae872d6614f14	1920	1080	38.0	False
1eaf6208-3e78-4ef0-8016-dcea58170068	отважиться	92c73dfa328525ab086ae872d6614f14	1920	1080	45.0	False
b6ea399e-af96-400b-bddb-0ab3285c41bd	напряжение	92c73dfa328525ab086ae872d6614f14	1920	1080	35.0	False
d547e1ce-239f-4a44-993b-01b7977bec6b	возрадоваться	92c73dfa328525ab086ae872d6614f14	1920	1080	32.0	False
4d3ddcdd-6853-4bd4-822e-05dfc07514fd	любовный	92c73dfa328525ab086ae872d6614f14	1920	1080	42.0	False
8e9319b8-3ed4-449d-b6a8-5b69a630dfd9	вскружить	92c73dfa328525ab086ae872d6614f14	1920	1080	47.0	False
8d790dae-104d-447f-8482-308fc5b6aa6a	благоговение	92c73dfa328525ab086ae872d6614f14	1920	1080	46.0	False
9ecaea7b-5aa4-44b7-8028-b79ba2be2ac8	подозревать	92c73dfa328525ab086ae872d6614f14	1920	1080	51.0	False
cd9747d2-937c-473b-ab55-74cdac322fc4	ошарашенный	92c73dfa328525ab086ae872d6614f14	1920	1080	38.0	False
1cb49911-d168-43f1-ab5f-a916409b6249	предпочитать	92c73dfa328525ab086ae872d6614f14	1920	1080	29.0	False
0b934026-bfd8-4d3a-a02e-73c4052174c9	разрыдаться	7c989fdb633be7453228f7c650097205	1920	1080	48.0	False
00f4a5a6-d223-4840-b526-8f787d791939	самообман	7c989fdb633be7453228f7c650097205	1920	1080	67.0	False
a6a1f6a5-a29c-4760-95c7-5648c840a252	интересный	efc86825b9a40bcdcc9b54ab81aab3fe	1920	1080	33.0	False
1e5762a5-3b48-4d1b-886e-97434d9e0e85	покраснеть	efc86825b9a40bcdcc9b54ab81aab3fe	1920	1080	46.0	False
c406582f-9cde-4bc8-a819-6f92a32b1a2d	доставлять удовольствие	2987f0ebb62c980d913d2d9ad1acab1e	1280	720	50.0	False
18a6c329-81ca-47e0-9ad0-ccb7b9fa5fa8	самопроверка	2987f0ebb62c980d913d2d9ad1acab1e	1280	720	39.0	False
ec116862-8a3b-4056-b4db-a16d5bb9b6c2	весенняя	2987f0ebb62c980d913d2d9ad1acab1e	1280	720	58.0	False
55e432ef-a26d-41ec-999f-cc64527cc113	гордость	2987f0ebb62c980d913d2d9ad1acab1e	1280	720	35.0	False
c276b432-4c7e-4e35-b18e-431a6ab168fb	безумно	2987f0ebb62c980d913d2d9ad1acab1e	1280	720	37.0	False
584a3b0f-75e2-4669-8e08-d5e0771b2de5	расслабиться	2987f0ebb62c980d913d2d9ad1acab1e	1280	720	37.0	False
bb9150bf-6c75-4a96-ae5e-3540292026b8	самообман	3d9406830ebee60acbb259c2ad7d0589	1920	1080	55.0	False
c4e56a22-b5c6-4969-b599-dd354e13167e	безразличие	ca6b767f0cccf093ba737ae2fc4fec3d	1920	1080	27.0	False
d663170f-c376-4dd3-b65d-86329cba8bdf	безумно	ca6b767f0cccf093ba737ae2fc4fec3d	1920	1080	38.0	False
01f87d11-84dc-4ecf-a78c-be91cb778e8d	вдохновение	ca6b767f0cccf093ba737ae2fc4fec3d	1920	1080	44.0	False
b1a13c16-de58-4f59-bb71-d602db0548f1	страшный	ca6b767f0cccf093ba737ae2fc4fec3d	1920	1080	44.0	False
f0520aaa-c1ab-4a26-96de-1e79c4784824	доставлять удовольствие	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	49.0	False
55fd76f2-310b-4254-91bf-97c99c987898	озабоченный	e0ca58d03fc73a305046edcdf7ef7492	1920	1080	57.0	False
bc97c980-b5be-4e82-8b92-9614ee31cc44	вдохновение	9f9b13d8e63bd774b4ad1bd14f56147d	720	1280	40.0	False
040e6ec6-4f3b-479b-b5c2-c673432db571	домогаться	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	55.0	False
c457cce8-9ebe-430a-9182-51b1d3f61bb9	самовосприятие	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	69.0	False
68b601c3-ccd2-4a7f-aaa5-49a4eaaa42e6	испытывать	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	32.0	False
65908019-cd7a-431f-8252-d4c97ba8e23e	самопроверка	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	64.0	False
1c518e42-9ec8-452b-a9dd-1dd242c10ddf	покаяние	9f9b13d8e63bd774b4ad1bd14f56147d	720	1280	47.0	False
43c4b550-c140-4ae6-af95-f49e4010a5b5	возбужденный	9f9b13d8e63bd774b4ad1bd14f56147d	720	1280	35.0	False
59af3dbb-5732-46fe-8293-ec8ad107ca80	позор	9f9b13d8e63bd774b4ad1bd14f56147d	720	1280	44.0	False
5b5f98e5-9dac-4863-92a1-44c861defb44	беспокоиться	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	66.0	False
7c78181f-48f1-40f0-9924-71215c6f7829	жажда	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	44.0	False
4cbf41c0-2d63-4d86-bc86-a4be7cc689ac	испытывать	9f9b13d8e63bd774b4ad1bd14f56147d	720	1280	36.0	False
91ff70ab-14df-4fc8-b351-6ab431afe3b7	весёлый	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	38.0	False
9740975e-d5e8-4126-af16-c7b5f107015e	надоело	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	32.0	False
eeb7749c-00f2-41ba-8658-b113785be2ba	страдание	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	69.0	False
17b27210-e672-4a2d-8b08-52541bc28f14	доброта	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	54.0	False
4aa78a61-ab45-4d6d-aa77-0fdf5c6fe1a0	рассердиться	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	45.0	False
896c811d-cf5b-42b7-9231-e77415b36c1c	возбуждение	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	45.0	False
9d9aeed6-1445-4738-9967-39dc31e5e6f8	самомнение	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	52.0	False
80113481-b4de-4937-a6d1-ffc265f264ba	самоосознание	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	48.0	False
38360888-1bde-48f4-a0bc-1f82b27c0954	самоконтроль	3d72fb142e22f3d3eecfb01fd0ac533c	1920	864	74.0	False
75321030-4bdb-45f2-bdc0-ec38b258f885	отчаянный	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	39.0	False
c930d6d6-8243-475d-b168-4356000ddc2e	импульс	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	53.0	False
d071519d-d4ac-443c-9730-484309a03ee7	благоговение	9f9b13d8e63bd774b4ad1bd14f56147d	720	1280	43.0	False
e82233e2-ea5d-4971-82fd-53024f3e4481	влюбиться	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	30.0	False
1d1faf92-7bc7-4691-85f9-ebc25ccd9e3a	надоело	3d72fb142e22f3d3eecfb01fd0ac533c	1920	864	42.0	False
0c0c2747-e7cf-42de-8506-c4d1ccb36c1f	благополучие	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	38.0	False
f1449c82-4373-4e3b-b450-5bd813848e04	доверять	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	32.0	False
e2e829c2-2064-431e-a0dd-9ed7eda944c8	одержимый	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	41.0	False
dbff15e3-1466-4100-ac8a-252144cbcb82	активный	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	44.0	False
89876482-93ce-43d6-8a10-135aa1fce6c6	рыдать	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	68.0	False
c4efed79-fcd5-42c3-9c21-c79bd47fd1b6	счастливый	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	42.0	False
58711c8f-030e-4d86-99e8-3c261ead9c47	так себе	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	51.0	False
2ffe7199-9285-418e-aa2f-062aa04fe670	самоконтроль	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	62.0	False
dc80cabb-7c60-4282-befa-a9d932e9efcd	возбуждать	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	43.0	False
d42327fb-9a3e-4f38-828b-044c119e1b49	непреклонный	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	47.0	False
078a85bf-42de-4e23-873b-eeeb1777ba37	жалость	3d72fb142e22f3d3eecfb01fd0ac533c	1920	864	56.0	False
353a1275-ce24-473d-a6de-715347f41de0	внутреннее	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	53.0	False
6d93982b-ff0c-4827-8870-f0ee8070f7b1	смириться	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	39.0	False
547048bc-c41b-4f9d-a283-9e8a38cfb547	неуважение	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	36.0	False
316269f0-ca89-4ede-8522-8d9103c1da6a	печаль	3d72fb142e22f3d3eecfb01fd0ac533c	1920	864	64.0	False
125600b6-4ba8-4dc4-bc8d-53f74de9d9fb	одновременность	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	51.0	False
8ce56666-9046-41e1-8e6b-82bda8b50920	подозревать	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	53.0	False
0e178079-f250-4643-ae95-9f769ea9f21d	отчаяться	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	61.0	False
48180eb3-1529-4433-a598-2ce09043e1fe	испуг	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	40.0	False
4540ed8d-0451-4b26-a471-7e0d95c48740	обнимать	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	38.0	False
b7469a58-cfdb-4940-a282-d1377933fa50	грустный	3d72fb142e22f3d3eecfb01fd0ac533c	1920	864	51.0	False
287c8a31-60cd-4268-9b41-ad7357ed052a	жуткий	3d72fb142e22f3d3eecfb01fd0ac533c	1920	864	78.0	False
341e160b-16db-4a6d-ae41-8b2d0d3fbd25	боль	3d72fb142e22f3d3eecfb01fd0ac533c	1920	864	44.0	False
ad7ff1ce-bb03-4538-a375-2e71e75d8421	агрессия	3d72fb142e22f3d3eecfb01fd0ac533c	1920	864	51.0	False
873150f1-43f6-478d-8001-c967393105e8	сожаление	e0ca58d03fc73a305046edcdf7ef7492	1920	1080	42.0	False
5ba08742-fad1-41e9-8b2b-41450b8b5478	счастливый	3d72fb142e22f3d3eecfb01fd0ac533c	1920	864	54.0	False
a98b5b7b-8ea4-4982-b73e-fbd143c759ec	восхищаться	92c73dfa328525ab086ae872d6614f14	1920	1080	27.0	False
e77f205f-c6a5-43c0-8f05-0ebba1326334	нервный	92c73dfa328525ab086ae872d6614f14	1920	1080	40.0	False
622afaa3-00a0-4bb9-a426-5cb8a4c07150	раздражать	92c73dfa328525ab086ae872d6614f14	1920	1080	56.0	False
1bc3a2fa-50f6-4cb9-a2c0-b8783706222b	возбужденный	92c73dfa328525ab086ae872d6614f14	1920	1080	39.0	False
0c43a7f8-1fc7-4ba8-9fd1-a1caab8bc030	беспокойство	92c73dfa328525ab086ae872d6614f14	1920	1080	56.0	False
234773d8-ec38-49dd-a3b7-42cfd64e503c	сожаление	92c73dfa328525ab086ae872d6614f14	1920	1080	40.0	False
60618bee-c768-4b27-b54a-fbaef6f6f1fd	слабый	92c73dfa328525ab086ae872d6614f14	1920	1080	30.0	False
fb399867-115a-4e64-abe7-ca01bc8857ba	вдохновлять	3cd40fe067e7479131fb2f36fb496a19	720	1280	31.0	False
ed2273fe-0974-491f-9270-070142acbe06	неуважение	3cd40fe067e7479131fb2f36fb496a19	720	1280	33.0	False
d3771773-7c95-42c2-8782-6d9b89003964	влюбиться	3cd40fe067e7479131fb2f36fb496a19	720	1280	29.0	False
3c641a58-f424-44ac-9322-4a6c2e1aaf49	грустный	3cd40fe067e7479131fb2f36fb496a19	720	1280	46.0	False
c381b1d3-bb0f-4d84-80c4-aa7f1a8933cd	активный	3cd40fe067e7479131fb2f36fb496a19	720	1280	96.0	False
ecb4f147-e9e3-451e-ac0d-d5b5aed046b4	желать	3cd40fe067e7479131fb2f36fb496a19	720	1280	26.0	False
a9072d1c-8d6f-4bf9-83fc-42cb6ad6c697	печаль	3cd40fe067e7479131fb2f36fb496a19	720	1280	124.0	False
67459b1f-a27f-45d7-b3c6-902a0064cd2b	жалость	3cd40fe067e7479131fb2f36fb496a19	720	1280	35.0	False
eb94dec0-3828-4b77-b47a-3f3ae3e2da2e	голодный	3cd40fe067e7479131fb2f36fb496a19	720	1280	31.0	False
651c438f-a48c-4c3e-bfbd-1f11a35f5951	страдание	3cd40fe067e7479131fb2f36fb496a19	720	1280	94.0	False
64f50981-5ba7-4479-8321-7a49e5dba16d	счастливый	3cd40fe067e7479131fb2f36fb496a19	720	1280	36.0	False
95d1e3f3-2e9c-472e-93a8-ceb67bb06843	сомнение	3cd40fe067e7479131fb2f36fb496a19	720	1280	45.0	False
31e5cb1d-6762-4cef-abf4-017ee26283db	обнимать	3cd40fe067e7479131fb2f36fb496a19	720	1280	40.0	False
cfff2cb2-9185-4487-8499-2375499dfd03	рыдать	3cd40fe067e7479131fb2f36fb496a19	720	1280	44.0	False
23d5b204-3678-4574-b83a-4ca787e5257d	так себе	feea6c22175f962ab28452f7314d1bc0	720	1280	39.0	False
e398a98a-964c-4449-a427-a0ab05b73325	непреклонный	feea6c22175f962ab28452f7314d1bc0	720	1280	50.0	False
4da94757-f157-40f3-ab05-5f0d8a32f38f	подозревать	feea6c22175f962ab28452f7314d1bc0	720	1280	56.0	False
327f0771-0715-4cff-8c7b-8c05d8ffb388	одновременность	feea6c22175f962ab28452f7314d1bc0	720	1280	45.0	False
746c684c-e0b8-4f91-a3c3-1cb5e2b5695a	самоосознание	feea6c22175f962ab28452f7314d1bc0	720	1280	55.0	False
eca8baec-e5d1-4449-b9a0-81464d434393	отчаяться	feea6c22175f962ab28452f7314d1bc0	720	1280	65.0	False
fa8f8c0a-043a-4f0e-a211-5232d3679a74	вдохновлять	feea6c22175f962ab28452f7314d1bc0	720	1280	43.0	False
b13d292b-6214-44bf-9125-b2ac03a3aa39	беспокоиться	feea6c22175f962ab28452f7314d1bc0	720	1280	71.0	False
5dcabd77-9811-40b3-99f9-a17fbd2e5b06	беспокойство	feea6c22175f962ab28452f7314d1bc0	720	1280	54.0	False
05dcd3fe-cdb0-49d4-8626-ff91cef0d42c	пренебрежение	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	65.0	False
a075d3ed-16c2-45c2-afa0-3aa2513c7d7d	ненавидеть	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	54.0	False
63e51c0a-a1a8-4d78-9ec7-896b946f08a5	ненавидеть	3cd40fe067e7479131fb2f36fb496a19	720	1280	175.0	False
c7dace7e-00b1-439a-961e-49eac3045a9b	злой	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	52.0	False
97bd1a28-fd94-47c1-9ca6-743aa96eda83	неудобство	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	69.0	False
f9be37bb-7877-48a4-a1b1-a3ae945fc9ef	жаждущий	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	47.0	False
5a989d63-2693-4b11-90e6-63bbab335d8e	страдать	3cd40fe067e7479131fb2f36fb496a19	720	1280	176.0	False
a9174190-824e-4b47-995c-ef6f5abd163f	печаль	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	59.0	False
df5e0b3a-8b7d-4e94-977b-ba728aa9035c	жуткий	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	62.0	False
70f2d180-238c-4e98-9b32-187360cd3e88	изношенный	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	82.0	False
e9e9017a-75b5-4296-acee-cafb63639939	нервный	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	43.0	False
1b000885-43c3-4ff7-b069-85d7d573a990	предпочитать	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	51.0	False
872fa6ba-7510-4f00-b36e-856e57204697	ошарашенный	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	52.0	False
a87f7e1d-b333-451c-8e2b-b94b02dcfa33	горевать	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	61.0	False
8cbc4bf0-ba2a-4805-90d9-a308d2e07e65	позор	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	68.0	False
75ce94c7-8816-4d28-b8ed-d5da8e6314a4	влюбленный	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	45.0	False
450eb33c-4954-4c23-a54a-46849c62ba65	страдать	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	49.0	False
a63aac3c-2497-46d6-a6e0-d95ceaaf443d	напряжение	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	37.0	False
3dbb0ca9-605a-41a6-9148-b53805ded155	любовный	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	42.0	False
683be3c1-e254-4c06-9b2a-776dbca7caff	нравиться	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	43.0	False
d7939908-304b-4bdc-869b-a3467b4d94bc	благодарность	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	47.0	False
959b6dea-0bd4-4a9b-8b2f-0a783d64d7ee	скучающий	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	67.0	False
174c2601-cabf-47f3-bd46-7a91639e2752	страсть	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	47.0	False
63a5d5cf-9a81-4d3e-aba7-f66510fd1d56	желать	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	46.0	False
5efc2de5-14f4-4c80-a943-7437da49669b	расслабление	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	39.0	False
c519dadc-e5ea-42d3-98e8-74354509077b	вздрагивать	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	49.0	False
fec17f8f-58d7-40c2-8e70-931984364da9	агрессия	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	46.0	False
a2d0d5ea-a8a3-4ee9-bcb3-953aed24bccf	ожидать	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	44.0	False
52b7faaf-33f5-461b-826d-6dada3ff3b70	нравственность	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	46.0	False
01f881ec-b161-49cf-bbc5-8cea8fe12884	отважиться	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	48.0	False
e64d9538-d64b-4903-8ea3-2de7f4cbd709	раздражать	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	50.0	False
317fff08-5158-4155-aae5-bc4081d2604e	сожаление	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	69.0	False
d674e82a-2ae7-4979-9c9e-6bed971585ad	гнев	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	53.0	False
50647404-d672-4169-9d92-9325a3904dbc	восхищаться	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	42.0	False
36c58be3-c2c5-49f2-9312-6be01014b55b	преданный	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	50.0	False
a4104714-4efe-497c-b323-7d498666a012	терпеть	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	56.0	False
f0ae752c-3a1a-4358-bec9-ca9acc3a2a89	возрадоваться	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	42.0	False
4f83e9e4-3f6f-4456-88e1-7f72a158c0d8	злость	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	61.0	False
43dc7ea4-94fa-48e8-bad6-6731cb7c760c	обеспокоенный	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	53.0	False
a7d0eb40-b4d7-489e-86b4-7e6ca6437e55	слабый	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	51.0	False
c2d4205c-5152-41af-86c9-6a123a001bfd	озабоченный	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	59.0	False
95647f03-4d1d-4495-9c62-995a86211f18	облегчение	e3e1fd4bbf07a0423ee20d5c9baa49cc	1920	1080	42.0	False
07cb5378-0a6c-40c1-b749-a051cab4cc4a	гнев	3018b64d2c938f5b6a0826dfdf486f2c	1920	1080	77.0	False
465f4ad1-bcb8-4a37-a768-e6a30c743a20	напряжение	2987f0ebb62c980d913d2d9ad1acab1e	1280	720	30.0	False
f5802b98-50ee-47da-a378-494191e609c6	обеспокоенный	2987f0ebb62c980d913d2d9ad1acab1e	1280	720	47.0	False
b714a898-4674-415e-a034-25ee92761c92	слабый	2987f0ebb62c980d913d2d9ad1acab1e	1280	720	36.0	False
297474e8-5b75-4158-8533-47afa9ceb73e	нравиться	e88c0621a4f9760225fbbff7f1a8b5bb	1080	1920	41.0	False
16ab4a71-6a4c-4b91-8054-39d3327a5546	злость	2987f0ebb62c980d913d2d9ad1acab1e	1280	720	49.0	False
b20b0132-917f-4729-8e98-e453eb62f516	благодарность	2987f0ebb62c980d913d2d9ad1acab1e	1280	720	49.0	False
0fa29767-8b84-46dd-b384-452408a18585	внутреннее	2987f0ebb62c980d913d2d9ad1acab1e	1280	720	51.0	False
baaac1c4-49c3-4df3-98ff-2c31e90a7874	преданный	2987f0ebb62c980d913d2d9ad1acab1e	1280	720	52.0	False
44801d2a-06f9-4e96-8c1f-043c23d65fa7	жуткий	2987f0ebb62c980d913d2d9ad1acab1e	1280	720	50.0	False
6826c65b-0149-4bd6-8973-744b12073129	терпеть	2987f0ebb62c980d913d2d9ad1acab1e	1280	720	43.0	False
5ffb4a71-c6dd-466c-819f-9839e77d0fe9	сожаление	2987f0ebb62c980d913d2d9ad1acab1e	1280	720	37.0	False
1788db55-3082-480b-94b9-9601a58153c5	неудобство	2987f0ebb62c980d913d2d9ad1acab1e	1280	720	43.0	False
0944a0d8-1d1c-4d2f-a474-1d91c84ad840	страсть	2987f0ebb62c980d913d2d9ad1acab1e	1280	720	38.0	False
e640ab87-e587-4f23-813c-9c17435cc73c	нравственность	2987f0ebb62c980d913d2d9ad1acab1e	1280	720	38.0	False
9880d164-e2f1-4dab-bf70-e3181c92bbf6	благоговение	2987f0ebb62c980d913d2d9ad1acab1e	1280	720	47.0	False
b3dd01df-a29a-4fab-8d8d-aa0e82c80c1a	восхищаться	2987f0ebb62c980d913d2d9ad1acab1e	1280	720	38.0	False
03612e0a-9bb4-4e5c-b5a1-a7b03f6d4ddb	возрадоваться	2987f0ebb62c980d913d2d9ad1acab1e	1280	720	34.0	False
fe0e2770-55f4-475e-b169-7a5495bc7424	облегчение	2987f0ebb62c980d913d2d9ad1acab1e	1280	720	39.0	False
2b6b715f-7f07-4447-aab1-846850d80253	озабоченный	2987f0ebb62c980d913d2d9ad1acab1e	1280	720	52.0	False
e792eef9-a423-4db9-8a0b-9062ab408524	вздрагивать	2987f0ebb62c980d913d2d9ad1acab1e	1280	720	46.0	False
aa44cb58-fda2-49e2-88be-fe95c7bcfde0	преданный	1ab43654b4272521194296de00fc34d5	1920	1080	43.0	False
68fa2c78-326b-48cb-88fd-43d531724359	благодарность	e88c0621a4f9760225fbbff7f1a8b5bb	1080	1920	53.0	False
e2c22d1a-ccf1-48ba-b584-ba465004da28	горевать	1ab43654b4272521194296de00fc34d5	1920	1080	45.0	False
d9ac2200-7cf0-4801-93f2-50c852b25809	озабоченный	1ab43654b4272521194296de00fc34d5	1920	1080	54.0	False
1afe1f2f-7b0d-4028-a1ba-b5c7b1809803	вздрагивать	1ab43654b4272521194296de00fc34d5	1920	1080	37.0	False
89b0b773-069e-47e5-aa33-a34cce22642c	преданный	e0ca58d03fc73a305046edcdf7ef7492	1080	1920	58.0	False
2b80aabb-aebe-4fba-bf1e-e109f46d3cc6	сарказм	e0ca58d03fc73a305046edcdf7ef7492	1080	1920	72.0	False
80ef1aab-1cfd-40c3-b129-1ad605f3d2f5	влюбленный	e0ca58d03fc73a305046edcdf7ef7492	1080	1920	37.0	False
2970ec14-6f03-4d36-a99d-935538ec814c	изможденный	e0ca58d03fc73a305046edcdf7ef7492	1080	1920	41.0	False
b30173d4-1c6a-433f-8c7a-cd4641cb63bf	рыдать	e0ca58d03fc73a305046edcdf7ef7492	1080	1920	59.0	False
3da4120b-d8d2-456e-91ef-d1cc2607a752	неуважение	e0ca58d03fc73a305046edcdf7ef7492	1080	1920	46.0	False
39976669-fafb-40c8-bb79-e273693135cc	одновременность	3dd2ce2659aada17b976390004ebe322	1920	886	38.0	False
97801685-374a-4dec-9adf-d4fe6d81f443	отвращение	3dd2ce2659aada17b976390004ebe322	1920	886	48.0	False
d7dc75e5-fd34-4d74-ab09-25c71b0bd900	самопроверка	e0ca58d03fc73a305046edcdf7ef7492	1080	1920	39.0	False
86614585-71ae-4786-941b-e6f57abbf837	желать	e0ca58d03fc73a305046edcdf7ef7492	1080	1920	40.0	False
ebc4164e-1534-4c4e-a22c-d11594641751	неудобство	e0ca58d03fc73a305046edcdf7ef7492	1080	1920	52.0	False
